material_code,plant_id,time_bucket,week_bucket,date,demand_qty,uom,source_type,source_id,customer_id,project_id,priority,status,notes
FG-005,PLANT-02,2025-W31,2025-W31,2025-08-02,475,pcs,SO,SO-2025-2119,CUST-002,,2,confirmed,
FG-001,PLANT-01,2025-W31,2025-W31,2025-08-03,372,pcs,forecast,FORECAST-2025-5849,,,1,confirmed,
FG-002,PLANT-01,2025-W31,2025-W31,2025-08-03,153,pcs,SO,SO-2025-1652,CUST-002,,2,confirmed,
FG-003,PLANT-02,2025-W31,2025-W31,2025-08-03,1207,pcs,SO,SO-2025-8547,CUST-002,,2,confirmed,
FG-004,PLANT-01,2025-W31,2025-W31,2025-08-03,46,pcs,SO,SO-2025-6691,CUST-004,,1,confirmed,
FG-005,PLANT-02,2025-W31,2025-W31,2025-08-03,298,pcs,SO,SO-2025-8247,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W32,2025-W32,2025-08-04,0,pcs,forecast,FORECAST-2025-8705,,,2,confirmed,
FG-002,PLANT-01,2025-W32,2025-W32,2025-08-04,265,pcs,manual,MANUAL-2025-8298,,,1,confirmed,
FG-003,PLANT-02,2025-W32,2025-W32,2025-08-04,1381,pcs,SO,SO-2025-8808,CUST-001,,2,confirmed,
FG-004,PLANT-01,2025-W32,2025-W32,2025-08-04,0,pcs,forecast,FORECAST-2025-9631,,,1,confirmed,
FG-005,PLANT-02,2025-W32,2025-W32,2025-08-04,1046,pcs,SO,SO-2025-4643,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W32,2025-W32,2025-08-05,1141,pcs,SO,SO-2025-1555,CUST-003,,1,confirmed,
FG-002,PLANT-01,2025-W32,2025-W32,2025-08-05,254,pcs,SO,SO-2025-4441,CUST-003,,2,confirmed,
FG-003,PLANT-02,2025-W32,2025-W32,2025-08-05,1255,pcs,SO,SO-2025-7578,CUST-011,,1,confirmed,
FG-004,PLANT-01,2025-W32,2025-W32,2025-08-05,183,pcs,SO,SO-2025-1495,CUST-004,,2,confirmed,
FG-005,PLANT-02,2025-W32,2025-W32,2025-08-05,2591,pcs,SO,SO-2025-5261,CUST-003,,1,confirmed,
FG-001,PLANT-01,2025-W32,2025-W32,2025-08-06,1035,pcs,SO,SO-2025-4847,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W32,2025-W32,2025-08-06,0,pcs,forecast,FORECAST-2025-6082,,,1,confirmed,
FG-003,PLANT-02,2025-W32,2025-W32,2025-08-06,1286,pcs,SO,SO-2025-1851,CUST-020,,2,confirmed,
FG-004,PLANT-01,2025-W32,2025-W32,2025-08-06,201,pcs,SO,SO-2025-4637,CUST-005,,1,confirmed,
FG-005,PLANT-02,2025-W32,2025-W32,2025-08-06,940,pcs,manual,MANUAL-2025-4185,,,1,confirmed,
FG-001,PLANT-01,2025-W32,2025-W32,2025-08-07,944,pcs,forecast,FORECAST-2025-4843,,,2,confirmed,
FG-002,PLANT-01,2025-W32,2025-W32,2025-08-07,252,pcs,forecast,FORECAST-2025-7392,,,2,confirmed,
FG-003,PLANT-02,2025-W32,2025-W32,2025-08-07,1285,pcs,manual,MANUAL-2025-2246,,,1,confirmed,
FG-004,PLANT-01,2025-W32,2025-W32,2025-08-07,0,pcs,forecast,FORECAST-2025-6003,,,1,confirmed,
FG-005,PLANT-02,2025-W32,2025-W32,2025-08-07,903,pcs,SO,SO-2025-3652,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W32,2025-W32,2025-08-08,1118,pcs,SO,SO-2025-8494,CUST-001,,2,confirmed,
FG-002,PLANT-01,2025-W32,2025-W32,2025-08-08,272,pcs,SO,SO-2025-7983,CUST-001,,1,confirmed,
FG-003,PLANT-02,2025-W32,2025-W32,2025-08-08,1384,pcs,SO,SO-2025-9955,CUST-002,,3,confirmed,
FG-004,PLANT-01,2025-W32,2025-W32,2025-08-08,175,pcs,SO,SO-2025-5559,CUST-004,,2,confirmed,
FG-005,PLANT-02,2025-W32,2025-W32,2025-08-08,971,pcs,manual,MANUAL-2025-7215,,,1,confirmed,
FG-001,PLANT-01,2025-W32,2025-W32,2025-08-09,542,pcs,SO,SO-2025-1784,CUST-003,,1,confirmed,
FG-002,PLANT-01,2025-W32,2025-W32,2025-08-09,142,pcs,manual,MANUAL-2025-9280,,,1,confirmed,
FG-003,PLANT-02,2025-W32,2025-W32,2025-08-09,450,pcs,forecast,FORECAST-2025-5213,,,2,confirmed,
FG-004,PLANT-01,2025-W32,2025-W32,2025-08-09,93,pcs,SO,SO-2025-5569,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W32,2025-W32,2025-08-09,513,pcs,SO,SO-2025-1376,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W32,2025-W32,2025-08-10,255,pcs,manual,MANUAL-2025-5103,,,1,confirmed,
FG-002,PLANT-01,2025-W32,2025-W32,2025-08-10,193,pcs,SO,SO-2025-2831,CUST-001,,2,confirmed,
FG-003,PLANT-02,2025-W32,2025-W32,2025-08-10,365,pcs,SO,SO-2025-9457,CUST-001,,1,confirmed,
FG-004,PLANT-01,2025-W32,2025-W32,2025-08-10,43,pcs,SO,SO-2025-4265,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W32,2025-W32,2025-08-10,414,pcs,SO,SO-2025-7140,CUST-001,,2,confirmed,
FG-001,PLANT-01,2025-W33,2025-W33,2025-08-11,1287,pcs,SO,SO-2025-2496,CUST-004,,3,confirmed,
FG-002,PLANT-01,2025-W33,2025-W33,2025-08-11,285,pcs,SO,SO-2025-1560,CUST-002,,1,confirmed,
FG-003,PLANT-02,2025-W33,2025-W33,2025-08-11,1348,pcs,SO,SO-2025-8207,CUST-020,,2,confirmed,
FG-004,PLANT-01,2025-W33,2025-W33,2025-08-11,193,pcs,SO,SO-2025-8712,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W33,2025-W33,2025-08-11,1023,pcs,SO,SO-2025-2436,CUST-008,,1,confirmed,
FG-001,PLANT-01,2025-W33,2025-W33,2025-08-12,1184,pcs,forecast,FORECAST-2025-4323,,,1,confirmed,
FG-002,PLANT-01,2025-W33,2025-W33,2025-08-12,264,pcs,manual,MANUAL-2025-2709,,,1,confirmed,
FG-003,PLANT-02,2025-W33,2025-W33,2025-08-12,1474,pcs,manual,MANUAL-2025-2178,,,1,confirmed,
FG-004,PLANT-01,2025-W33,2025-W33,2025-08-12,199,pcs,SO,SO-2025-7678,CUST-006,,2,confirmed,
FG-005,PLANT-02,2025-W33,2025-W33,2025-08-12,929,pcs,SO,SO-2025-4625,CUST-004,,1,confirmed,
FG-001,PLANT-01,2025-W33,2025-W33,2025-08-13,1189,pcs,manual,MANUAL-2025-2772,,,1,confirmed,
FG-002,PLANT-01,2025-W33,2025-W33,2025-08-13,274,pcs,manual,MANUAL-2025-5183,,,2,confirmed,
FG-003,PLANT-02,2025-W33,2025-W33,2025-08-13,1737,pcs,manual,MANUAL-2025-4205,,,2,confirmed,
FG-004,PLANT-01,2025-W33,2025-W33,2025-08-13,218,pcs,SO,SO-2025-9396,CUST-001,,2,confirmed,
FG-005,PLANT-02,2025-W33,2025-W33,2025-08-13,955,pcs,manual,MANUAL-2025-5203,,,2,confirmed,
FG-001,PLANT-01,2025-W33,2025-W33,2025-08-14,1044,pcs,SO,SO-2025-5034,CUST-019,,1,confirmed,
FG-002,PLANT-01,2025-W33,2025-W33,2025-08-14,265,pcs,manual,MANUAL-2025-1951,,,3,confirmed,
FG-003,PLANT-02,2025-W33,2025-W33,2025-08-14,1371,pcs,SO,SO-2025-6842,CUST-002,,2,confirmed,
FG-004,PLANT-01,2025-W33,2025-W33,2025-08-14,161,pcs,SO,SO-2025-5882,CUST-002,,2,confirmed,
FG-005,PLANT-02,2025-W33,2025-W33,2025-08-14,2332,pcs,SO,SO-2025-4708,CUST-002,,3,confirmed,
FG-001,PLANT-01,2025-W33,2025-W33,2025-08-15,1063,pcs,SO,SO-2025-3700,CUST-016,,1,confirmed,
FG-002,PLANT-01,2025-W33,2025-W33,2025-08-15,226,pcs,SO,SO-2025-2572,CUST-003,,1,confirmed,
FG-003,PLANT-02,2025-W33,2025-W33,2025-08-15,1289,pcs,SO,SO-2025-7487,CUST-001,,1,confirmed,
FG-004,PLANT-01,2025-W33,2025-W33,2025-08-15,161,pcs,SO,SO-2025-9324,CUST-001,,2,confirmed,
FG-005,PLANT-02,2025-W33,2025-W33,2025-08-15,904,pcs,manual,MANUAL-2025-9043,,,2,confirmed,
FG-001,PLANT-01,2025-W33,2025-W33,2025-08-16,435,pcs,SO,SO-2025-1026,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W33,2025-W33,2025-08-16,137,pcs,SO,SO-2025-5030,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W33,2025-W33,2025-08-16,485,pcs,SO,SO-2025-6243,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W33,2025-W33,2025-08-16,71,pcs,SO,SO-2025-9805,CUST-001,,1,confirmed,
FG-005,PLANT-02,2025-W33,2025-W33,2025-08-16,493,pcs,SO,SO-2025-1466,CUST-017,,1,confirmed,
FG-001,PLANT-01,2025-W33,2025-W33,2025-08-17,301,pcs,SO,SO-2025-7750,CUST-003,,2,confirmed,
FG-002,PLANT-01,2025-W33,2025-W33,2025-08-17,170,pcs,manual,MANUAL-2025-2738,,,1,confirmed,
FG-003,PLANT-02,2025-W33,2025-W33,2025-08-17,269,pcs,forecast,FORECAST-2025-3496,,,1,confirmed,
FG-004,PLANT-01,2025-W33,2025-W33,2025-08-17,70,pcs,manual,MANUAL-2025-9752,,,3,confirmed,
FG-005,PLANT-02,2025-W33,2025-W33,2025-08-17,355,pcs,SO,SO-2025-1313,CUST-004,,2,confirmed,
FG-001,PLANT-01,2025-W34,2025-W34,2025-08-18,1296,pcs,SO,SO-2025-8595,CUST-001,,3,confirmed,
FG-002,PLANT-01,2025-W34,2025-W34,2025-08-18,330,pcs,forecast,FORECAST-2025-5856,,,2,confirmed,
FG-003,PLANT-02,2025-W34,2025-W34,2025-08-18,3173,pcs,manual,MANUAL-2025-8401,,,1,confirmed,
FG-004,PLANT-01,2025-W34,2025-W34,2025-08-18,176,pcs,forecast,FORECAST-2025-6854,,,2,confirmed,
FG-005,PLANT-02,2025-W34,2025-W34,2025-08-18,1037,pcs,SO,SO-2025-9446,CUST-013,,1,confirmed,
FG-001,PLANT-01,2025-W34,2025-W34,2025-08-19,1315,pcs,SO,SO-2025-2856,CUST-003,,3,confirmed,
FG-002,PLANT-01,2025-W34,2025-W34,2025-08-19,290,pcs,SO,SO-2025-9732,CUST-020,,1,confirmed,
FG-003,PLANT-02,2025-W34,2025-W34,2025-08-19,1582,pcs,manual,MANUAL-2025-8063,,,2,confirmed,
FG-004,PLANT-01,2025-W34,2025-W34,2025-08-19,209,pcs,SO,SO-2025-1593,CUST-004,,2,confirmed,
FG-005,PLANT-02,2025-W34,2025-W34,2025-08-19,1041,pcs,SO,SO-2025-5862,CUST-004,,2,confirmed,
FG-001,PLANT-01,2025-W34,2025-W34,2025-08-20,1051,pcs,SO,SO-2025-8660,CUST-004,,2,confirmed,
FG-002,PLANT-01,2025-W34,2025-W34,2025-08-20,296,pcs,manual,MANUAL-2025-4066,,,1,confirmed,
FG-003,PLANT-02,2025-W34,2025-W34,2025-08-20,1304,pcs,forecast,FORECAST-2025-7486,,,1,confirmed,
FG-004,PLANT-01,2025-W34,2025-W34,2025-08-20,182,pcs,manual,MANUAL-2025-9033,,,1,confirmed,
FG-005,PLANT-02,2025-W34,2025-W34,2025-08-20,987,pcs,forecast,FORECAST-2025-6016,,,1,confirmed,
FG-001,PLANT-01,2025-W34,2025-W34,2025-08-21,1051,pcs,SO,SO-2025-3848,CUST-001,,2,confirmed,
FG-002,PLANT-01,2025-W34,2025-W34,2025-08-21,271,pcs,SO,SO-2025-9692,CUST-009,,2,confirmed,
FG-003,PLANT-02,2025-W34,2025-W34,2025-08-21,1276,pcs,forecast,FORECAST-2025-1110,,,1,confirmed,
FG-004,PLANT-01,2025-W34,2025-W34,2025-08-21,210,pcs,SO,SO-2025-6775,CUST-004,,1,confirmed,
FG-005,PLANT-02,2025-W34,2025-W34,2025-08-21,1019,pcs,forecast,FORECAST-2025-1331,,,1,confirmed,
FG-001,PLANT-01,2025-W34,2025-W34,2025-08-22,1023,pcs,SO,SO-2025-9088,CUST-002,,2,confirmed,
FG-002,PLANT-01,2025-W34,2025-W34,2025-08-22,0,pcs,forecast,FORECAST-2025-3374,,,1,confirmed,
FG-003,PLANT-02,2025-W34,2025-W34,2025-08-22,1439,pcs,SO,SO-2025-7088,CUST-002,,1,confirmed,
FG-004,PLANT-01,2025-W34,2025-W34,2025-08-22,152,pcs,forecast,FORECAST-2025-9967,,,1,confirmed,
FG-005,PLANT-02,2025-W34,2025-W34,2025-08-22,954,pcs,SO,SO-2025-1426,CUST-004,,1,confirmed,
FG-001,PLANT-01,2025-W34,2025-W34,2025-08-23,513,pcs,SO,SO-2025-2628,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W34,2025-W34,2025-08-23,0,pcs,forecast,FORECAST-2025-4429,,,2,confirmed,
FG-003,PLANT-02,2025-W34,2025-W34,2025-08-23,638,pcs,SO,SO-2025-2054,CUST-002,,1,confirmed,
FG-004,PLANT-01,2025-W34,2025-W34,2025-08-23,71,pcs,forecast,FORECAST-2025-6875,,,1,confirmed,
FG-005,PLANT-02,2025-W34,2025-W34,2025-08-23,460,pcs,manual,MANUAL-2025-3323,,,2,confirmed,
FG-001,PLANT-01,2025-W34,2025-W34,2025-08-24,374,pcs,SO,SO-2025-6211,CUST-003,,1,confirmed,
FG-002,PLANT-01,2025-W34,2025-W34,2025-08-24,103,pcs,SO,SO-2025-4429,CUST-004,,2,confirmed,
FG-003,PLANT-02,2025-W34,2025-W34,2025-08-24,75,pcs,SO,SO-2025-3020,CUST-002,,1,confirmed,
FG-004,PLANT-01,2025-W34,2025-W34,2025-08-24,30,pcs,SO,SO-2025-5953,CUST-001,,2,confirmed,
FG-005,PLANT-02,2025-W34,2025-W34,2025-08-24,378,pcs,forecast,FORECAST-2025-1656,,,1,confirmed,
FG-001,PLANT-01,2025-W35,2025-W35,2025-08-25,1100,pcs,SO,SO-2025-4354,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W35,2025-W35,2025-08-25,258,pcs,manual,MANUAL-2025-6959,,,2,confirmed,
FG-003,PLANT-02,2025-W35,2025-W35,2025-08-25,1558,pcs,SO,SO-2025-6614,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W35,2025-W35,2025-08-25,0,pcs,forecast,FORECAST-2025-8879,,,2,confirmed,
FG-005,PLANT-02,2025-W35,2025-W35,2025-08-25,1028,pcs,SO,SO-2025-5691,CUST-001,,2,confirmed,
FG-001,PLANT-01,2025-W35,2025-W35,2025-08-26,1186,pcs,SO,SO-2025-3257,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W35,2025-W35,2025-08-26,260,pcs,SO,SO-2025-2985,CUST-016,,1,confirmed,
FG-003,PLANT-02,2025-W35,2025-W35,2025-08-26,1391,pcs,SO,SO-2025-6915,CUST-015,,1,confirmed,
FG-004,PLANT-01,2025-W35,2025-W35,2025-08-26,180,pcs,SO,SO-2025-5873,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W35,2025-W35,2025-08-26,1024,pcs,SO,SO-2025-8600,CUST-019,,1,confirmed,
FG-001,PLANT-01,2025-W35,2025-W35,2025-08-27,1127,pcs,SO,SO-2025-2238,CUST-003,,2,confirmed,
FG-002,PLANT-01,2025-W35,2025-W35,2025-08-27,240,pcs,manual,MANUAL-2025-7397,,,1,confirmed,
FG-003,PLANT-02,2025-W35,2025-W35,2025-08-27,1360,pcs,manual,MANUAL-2025-6848,,,1,confirmed,
FG-004,PLANT-01,2025-W35,2025-W35,2025-08-27,165,pcs,forecast,FORECAST-2025-8846,,,1,confirmed,
FG-005,PLANT-02,2025-W35,2025-W35,2025-08-27,986,pcs,manual,MANUAL-2025-1338,,,2,confirmed,
FG-001,PLANT-01,2025-W35,2025-W35,2025-08-28,993,pcs,SO,SO-2025-3021,CUST-004,,2,confirmed,
FG-002,PLANT-01,2025-W35,2025-W35,2025-08-28,205,pcs,SO,SO-2025-2501,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W35,2025-W35,2025-08-28,1103,pcs,SO,SO-2025-2716,CUST-015,,1,confirmed,
FG-004,PLANT-01,2025-W35,2025-W35,2025-08-28,159,pcs,SO,SO-2025-2445,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W35,2025-W35,2025-08-28,882,pcs,SO,SO-2025-2408,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W35,2025-W35,2025-08-29,1051,pcs,manual,MANUAL-2025-7344,,,1,confirmed,
FG-002,PLANT-01,2025-W35,2025-W35,2025-08-29,245,pcs,forecast,FORECAST-2025-3807,,,1,confirmed,
FG-003,PLANT-02,2025-W35,2025-W35,2025-08-29,1303,pcs,SO,SO-2025-4146,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W35,2025-W35,2025-08-29,0,pcs,forecast,FORECAST-2025-5227,,,2,confirmed,
FG-005,PLANT-02,2025-W35,2025-W35,2025-08-29,953,pcs,SO,SO-2025-8546,CUST-004,,2,confirmed,
FG-001,PLANT-01,2025-W35,2025-W35,2025-08-30,655,pcs,manual,MANUAL-2025-8152,,,1,confirmed,
FG-002,PLANT-01,2025-W35,2025-W35,2025-08-30,256,pcs,forecast,FORECAST-2025-7991,,,1,confirmed,
FG-003,PLANT-02,2025-W35,2025-W35,2025-08-30,599,pcs,SO,SO-2025-6310,CUST-003,,3,confirmed,
FG-004,PLANT-01,2025-W35,2025-W35,2025-08-30,71,pcs,SO,SO-2025-6160,CUST-001,,2,confirmed,
FG-005,PLANT-02,2025-W35,2025-W35,2025-08-30,583,pcs,SO,SO-2025-7515,CUST-018,,1,confirmed,
FG-001,PLANT-01,2025-W35,2025-W35,2025-08-31,366,pcs,manual,MANUAL-2025-8626,,,1,confirmed,
FG-002,PLANT-01,2025-W35,2025-W35,2025-08-31,0,pcs,forecast,FORECAST-2025-9957,,,3,confirmed,
FG-003,PLANT-02,2025-W35,2025-W35,2025-08-31,453,pcs,SO,SO-2025-6456,CUST-002,,2,confirmed,
FG-004,PLANT-01,2025-W35,2025-W35,2025-08-31,32,pcs,SO,SO-2025-5593,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W35,2025-W35,2025-08-31,314,pcs,SO,SO-2025-2856,CUST-001,,2,confirmed,
FG-001,PLANT-01,2025-W36,2025-W36,2025-09-01,1265,pcs,SO,SO-2025-4344,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W36,2025-W36,2025-09-01,247,pcs,SO,SO-2025-8125,CUST-001,,3,confirmed,
FG-003,PLANT-02,2025-W36,2025-W36,2025-09-01,1502,pcs,forecast,FORECAST-2025-8192,,,2,confirmed,
FG-004,PLANT-01,2025-W36,2025-W36,2025-09-01,210,pcs,SO,SO-2025-1250,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W36,2025-W36,2025-09-01,0,pcs,forecast,FORECAST-2025-6870,,,3,confirmed,
FG-001,PLANT-01,2025-W36,2025-W36,2025-09-02,1226,pcs,SO,SO-2025-7607,CUST-002,,1,confirmed,
FG-002,PLANT-01,2025-W36,2025-W36,2025-09-02,251,pcs,SO,SO-2025-4464,CUST-002,,2,confirmed,
FG-003,PLANT-02,2025-W36,2025-W36,2025-09-02,1421,pcs,manual,MANUAL-2025-9229,,,1,confirmed,
FG-004,PLANT-01,2025-W36,2025-W36,2025-09-02,184,pcs,forecast,FORECAST-2025-5069,,,1,confirmed,
FG-005,PLANT-02,2025-W36,2025-W36,2025-09-02,1000,pcs,manual,MANUAL-2025-2154,,,1,confirmed,
FG-001,PLANT-01,2025-W36,2025-W36,2025-09-03,1143,pcs,forecast,FORECAST-2025-4392,,,2,confirmed,
FG-002,PLANT-01,2025-W36,2025-W36,2025-09-03,248,pcs,SO,SO-2025-9912,CUST-007,,2,confirmed,
FG-003,PLANT-02,2025-W36,2025-W36,2025-09-03,1648,pcs,SO,SO-2025-1645,CUST-020,,1,confirmed,
FG-004,PLANT-01,2025-W36,2025-W36,2025-09-03,0,pcs,forecast,FORECAST-2025-1807,,,2,confirmed,
FG-005,PLANT-02,2025-W36,2025-W36,2025-09-03,995,pcs,SO,SO-2025-7603,CUST-004,,2,confirmed,
FG-001,PLANT-01,2025-W36,2025-W36,2025-09-04,1097,pcs,SO,SO-2025-5054,CUST-003,,1,confirmed,
FG-002,PLANT-01,2025-W36,2025-W36,2025-09-04,248,pcs,manual,MANUAL-2025-5326,,,3,confirmed,
FG-003,PLANT-02,2025-W36,2025-W36,2025-09-04,1496,pcs,SO,SO-2025-7748,CUST-019,,2,confirmed,
FG-004,PLANT-01,2025-W36,2025-W36,2025-09-04,183,pcs,SO,SO-2025-3215,CUST-020,,1,confirmed,
FG-005,PLANT-02,2025-W36,2025-W36,2025-09-04,986,pcs,SO,SO-2025-6374,CUST-004,,1,confirmed,
FG-001,PLANT-01,2025-W36,2025-W36,2025-09-05,1023,pcs,SO,SO-2025-8136,CUST-002,,2,confirmed,
FG-002,PLANT-01,2025-W36,2025-W36,2025-09-05,230,pcs,forecast,FORECAST-2025-2242,,,3,confirmed,
FG-003,PLANT-02,2025-W36,2025-W36,2025-09-05,1133,pcs,manual,MANUAL-2025-2556,,,2,confirmed,
FG-004,PLANT-01,2025-W36,2025-W36,2025-09-05,153,pcs,SO,SO-2025-7252,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W36,2025-W36,2025-09-05,989,pcs,SO,SO-2025-3343,CUST-001,,2,confirmed,
FG-001,PLANT-01,2025-W36,2025-W36,2025-09-06,546,pcs,SO,SO-2025-9848,CUST-002,,1,confirmed,
FG-002,PLANT-01,2025-W36,2025-W36,2025-09-06,134,pcs,SO,SO-2025-1620,CUST-020,,1,confirmed,
FG-003,PLANT-02,2025-W36,2025-W36,2025-09-06,711,pcs,SO,SO-2025-3878,CUST-003,,2,confirmed,
FG-004,PLANT-01,2025-W36,2025-W36,2025-09-06,90,pcs,SO,SO-2025-9800,CUST-004,,1,confirmed,
FG-005,PLANT-02,2025-W36,2025-W36,2025-09-06,609,pcs,SO,SO-2025-3805,CUST-008,,3,confirmed,
FG-001,PLANT-01,2025-W36,2025-W36,2025-09-07,383,pcs,manual,MANUAL-2025-4250,,,1,confirmed,
FG-002,PLANT-01,2025-W36,2025-W36,2025-09-07,142,pcs,SO,SO-2025-6717,CUST-002,,2,confirmed,
FG-003,PLANT-02,2025-W36,2025-W36,2025-09-07,378,pcs,forecast,FORECAST-2025-2542,,,1,confirmed,
FG-004,PLANT-01,2025-W36,2025-W36,2025-09-07,33,pcs,SO,SO-2025-1739,CUST-001,,1,confirmed,
FG-005,PLANT-02,2025-W36,2025-W36,2025-09-07,433,pcs,SO,SO-2025-9582,CUST-004,,2,confirmed,
FG-001,PLANT-01,2025-W37,2025-W37,2025-09-08,1126,pcs,forecast,FORECAST-2025-8595,,,1,confirmed,
FG-002,PLANT-01,2025-W37,2025-W37,2025-09-08,266,pcs,SO,SO-2025-4052,CUST-003,,1,confirmed,
FG-003,PLANT-02,2025-W37,2025-W37,2025-09-08,1422,pcs,SO,SO-2025-1726,CUST-001,,2,confirmed,
FG-004,PLANT-01,2025-W37,2025-W37,2025-09-08,196,pcs,manual,MANUAL-2025-3842,,,2,confirmed,
FG-005,PLANT-02,2025-W37,2025-W37,2025-09-08,1028,pcs,SO,SO-2025-2465,CUST-007,,3,confirmed,
FG-001,PLANT-01,2025-W37,2025-W37,2025-09-09,1189,pcs,SO,SO-2025-8473,CUST-003,,2,confirmed,
FG-002,PLANT-01,2025-W37,2025-W37,2025-09-09,0,pcs,forecast,FORECAST-2025-4258,,,2,confirmed,
FG-003,PLANT-02,2025-W37,2025-W37,2025-09-09,1346,pcs,SO,SO-2025-7159,CUST-002,,2,confirmed,
FG-004,PLANT-01,2025-W37,2025-W37,2025-09-09,193,pcs,manual,MANUAL-2025-6867,,,3,confirmed,
FG-005,PLANT-02,2025-W37,2025-W37,2025-09-09,1060,pcs,SO,SO-2025-6051,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W37,2025-W37,2025-09-10,1230,pcs,SO,SO-2025-5626,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W37,2025-W37,2025-09-10,291,pcs,SO,SO-2025-7872,CUST-005,,2,confirmed,
FG-003,PLANT-02,2025-W37,2025-W37,2025-09-10,1511,pcs,SO,SO-2025-4224,CUST-018,,1,confirmed,
FG-004,PLANT-01,2025-W37,2025-W37,2025-09-10,186,pcs,SO,SO-2025-1976,CUST-004,,1,confirmed,
FG-005,PLANT-02,2025-W37,2025-W37,2025-09-10,955,pcs,SO,SO-2025-5361,CUST-004,,1,confirmed,
FG-001,PLANT-01,2025-W37,2025-W37,2025-09-11,1048,pcs,SO,SO-2025-4663,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W37,2025-W37,2025-09-11,0,pcs,forecast,FORECAST-2025-1698,,,2,confirmed,
FG-003,PLANT-02,2025-W37,2025-W37,2025-09-11,1477,pcs,SO,SO-2025-1410,CUST-002,,1,confirmed,
FG-004,PLANT-01,2025-W37,2025-W37,2025-09-11,175,pcs,SO,SO-2025-9001,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W37,2025-W37,2025-09-11,975,pcs,manual,MANUAL-2025-2340,,,3,confirmed,
FG-001,PLANT-01,2025-W37,2025-W37,2025-09-12,973,pcs,SO,SO-2025-9612,CUST-002,,1,confirmed,
FG-002,PLANT-01,2025-W37,2025-W37,2025-09-12,227,pcs,SO,SO-2025-3860,CUST-009,,1,confirmed,
FG-003,PLANT-02,2025-W37,2025-W37,2025-09-12,1383,pcs,SO,SO-2025-2691,CUST-001,,2,confirmed,
FG-004,PLANT-01,2025-W37,2025-W37,2025-09-12,0,pcs,forecast,FORECAST-2025-1308,,,1,confirmed,
FG-005,PLANT-02,2025-W37,2025-W37,2025-09-12,952,pcs,forecast,FORECAST-2025-2014,,,2,confirmed,
FG-001,PLANT-01,2025-W37,2025-W37,2025-09-13,447,pcs,SO,SO-2025-4974,CUST-004,,2,confirmed,
FG-002,PLANT-01,2025-W37,2025-W37,2025-09-13,169,pcs,SO,SO-2025-3407,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W37,2025-W37,2025-09-13,770,pcs,SO,SO-2025-3207,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W37,2025-W37,2025-09-13,85,pcs,SO,SO-2025-9529,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W37,2025-W37,2025-09-13,560,pcs,forecast,FORECAST-2025-9188,,,1,confirmed,
FG-001,PLANT-01,2025-W37,2025-W37,2025-09-14,262,pcs,SO,SO-2025-7312,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W37,2025-W37,2025-09-14,134,pcs,SO,SO-2025-5096,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W37,2025-W37,2025-09-14,184,pcs,manual,MANUAL-2025-2021,,,2,confirmed,
FG-004,PLANT-01,2025-W37,2025-W37,2025-09-14,26,pcs,manual,MANUAL-2025-6311,,,1,confirmed,
FG-005,PLANT-02,2025-W37,2025-W37,2025-09-14,284,pcs,forecast,FORECAST-2025-4963,,,1,confirmed,
FG-001,PLANT-01,2025-W38,2025-W38,2025-09-15,1315,pcs,manual,MANUAL-2025-2316,,,2,confirmed,
FG-002,PLANT-01,2025-W38,2025-W38,2025-09-15,283,pcs,manual,MANUAL-2025-9183,,,1,confirmed,
